stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
638,,"Spring St",,40.722301,-73.997141,,,1,,40.722292,-73.997339,1,rooftop,62,"Spring St","New York",NY,"New York County",10012,US,"City of New York"
638N,,"Spring St",,40.722301,-73.997141,,,0,638,40.722292,-73.997339,1,rooftop,62,"Spring St","New York",NY,"New York County",10012,US,"City of New York"
638S,,"Spring St",,40.722301,-73.997141,,,0,638,40.722292,-73.997339,1,rooftop,62,"Spring St","New York",NY,"New York County",10012,US,"City of New York"
639,,"Canal St",,40.718803,-74.000193,,,1,,40.718733,-74.000068,1,rooftop,125,"Lafayette St","New York",NY,"New York County",10013,US,"City of New York"
639N,,"Canal St",,40.718803,-74.000193,,,0,639,40.718733,-74.000068,1,rooftop,125,"Lafayette St","New York",NY,"New York County",10013,US,"City of New York"
639S,,"Canal St",,40.718803,-74.000193,,,0,639,40.718733,-74.000068,1,rooftop,125,"Lafayette St","New York",NY,"New York County",10013,US,"City of New York"
640,,"Brooklyn Bridge - City Hall",,40.713065,-74.004131,,,1,,40.712972,-74.003757,1,rooftop,1,"Centre St","New York",NY,"New York County",10007,US,"City of New York"
640N,,"Brooklyn Bridge - City Hall",,40.713065,-74.004131,,,0,640,40.712972,-74.003757,1,rooftop,1,"Centre St","New York",NY,"New York County",10007,US,"City of New York"
640S,,"Brooklyn Bridge - City Hall",,40.713065,-74.004131,,,0,640,40.712972,-74.003757,1,rooftop,1,"Centre St","New York",NY,"New York County",10007,US,"City of New York"
701,,"Flushing - Main St",,40.7596,-73.83003,,,1,,40.759779,-73.830052,1,rooftop,39-15,"Main St",Flushing,NY,"Queens County",11354,US,"City of New York"
701N,,"Flushing - Main St",,40.7596,-73.83003,,,0,701,40.759779,-73.830052,1,rooftop,39-15,"Main St",Flushing,NY,"Queens County",11354,US,"City of New York"
701S,,"Flushing - Main St",,40.7596,-73.83003,,,0,701,40.759779,-73.830052,1,rooftop,39-15,"Main St",Flushing,NY,"Queens County",11354,US,"City of New York"
702,,"Mets - Willets Point",,40.754622,-73.845625,,,1,,40.755624,-73.846364,0.99,rooftop,120-1,"Roosevelt Ave",Corona,NY,"Queens County",11368,US,"City of New York"
702N,,"Mets - Willets Point",,40.754622,-73.845625,,,0,702,40.755624,-73.846364,0.99,rooftop,120-1,"Roosevelt Ave",Corona,NY,"Queens County",11368,US,"City of New York"
702S,,"Mets - Willets Point",,40.754622,-73.845625,,,0,702,40.755624,-73.846364,0.99,rooftop,120-1,"Roosevelt Ave",Corona,NY,"Queens County",11368,US,"City of New York"
705,,"111 St",,40.75173,-73.855334,,,1,,40.75161,-73.855294,1,rooftop,111-12,"Roosevelt Ave",Corona,NY,"Queens County",11368,US,"City of New York"
705N,,"111 St",,40.75173,-73.855334,,,0,705,40.75161,-73.855294,1,rooftop,111-12,"Roosevelt Ave",Corona,NY,"Queens County",11368,US,"City of New York"
705S,,"111 St",,40.75173,-73.855334,,,0,705,40.75161,-73.855294,1,rooftop,111-12,"Roosevelt Ave",Corona,NY,"Queens County",11368,US,"City of New York"
706,,"103 St - Corona Plaza",,40.749865,-73.8627,,,1,,40.750026,-73.862651,1,rooftop,39-23,"103rd St",Corona,NY,"Queens County",11368,US,"City of New York"
706N,,"103 St - Corona Plaza",,40.749865,-73.8627,,,0,706,40.750026,-73.862651,1,rooftop,39-23,"103rd St",Corona,NY,"Queens County",11368,US,"City of New York"
706S,,"103 St - Corona Plaza",,40.749865,-73.8627,,,0,706,40.750026,-73.862651,1,rooftop,39-23,"103rd St",Corona,NY,"Queens County",11368,US,"City of New York"
707,,"Junction Blvd",,40.749145,-73.869527,,,1,,40.749026,-73.869516,1,rooftop,95-58,"Roosevelt Ave",Elmhurst,NY,"Queens County",11373,US,"City of New York"
707N,,"Junction Blvd",,40.749145,-73.869527,,,0,707,40.749026,-73.869516,1,rooftop,95-58,"Roosevelt Ave",Elmhurst,NY,"Queens County",11373,US,"City of New York"
707S,,"Junction Blvd",,40.749145,-73.869527,,,0,707,40.749026,-73.869516,1,rooftop,95-58,"Roosevelt Ave",Elmhurst,NY,"Queens County",11373,US,"City of New York"
708,,"90 St - Elmhurst Av",,40.748408,-73.876613,,,1,,40.748555,-73.87666,1,rooftop,37-74,"90th St","Jackson Heights",NY,"Queens County",11372,US,"City of New York"
708N,,"90 St - Elmhurst Av",,40.748408,-73.876613,,,0,708,40.748555,-73.87666,1,rooftop,37-74,"90th St","Jackson Heights",NY,"Queens County",11372,US,"City of New York"
708S,,"90 St - Elmhurst Av",,40.748408,-73.876613,,,0,708,40.748555,-73.87666,1,rooftop,37-74,"90th St","Jackson Heights",NY,"Queens County",11372,US,"City of New York"
709,,"82 St - Jackson Hts",,40.747659,-73.883697,,,1,,40.747779,-73.883735,1,rooftop,82-3,"Roosevelt Ave","Jackson Heights",NY,"Queens County",11372,US,"City of New York"
709N,,"82 St - Jackson Hts",,40.747659,-73.883697,,,0,709,40.747779,-73.883735,1,rooftop,82-3,"Roosevelt Ave","Jackson Heights",NY,"Queens County",11372,US,"City of New York"
709S,,"82 St - Jackson Hts",,40.747659,-73.883697,,,0,709,40.747779,-73.883735,1,rooftop,82-3,"Roosevelt Ave","Jackson Heights",NY,"Queens County",11372,US,"City of New York"
710,,"74 St - Broadway",,40.746848,-73.891394,,,1,,40.746993,-73.891328,1,rooftop,37-71,"74th St","Jackson Heights",NY,"Queens County",11372,US,"City of New York"
710N,,"74 St - Broadway",,40.746848,-73.891394,,,0,710,40.746993,-73.891328,1,rooftop,37-71,"74th St","Jackson Heights",NY,"Queens County",11372,US,"City of New York"
710S,,"74 St - Broadway",,40.746848,-73.891394,,,0,710,40.746993,-73.891328,1,rooftop,37-71,"74th St","Jackson Heights",NY,"Queens County",11372,US,"City of New York"
711,,"69 St",,40.746325,-73.896403,,,1,,40.746186,-73.896466,1,rooftop,68-30,"Roosevelt Ave",Woodside,NY,"Queens County",11377,US,"City of New York"
711N,,"69 St",,40.746325,-73.896403,,,0,711,40.746186,-73.896466,1,rooftop,68-30,"Roosevelt Ave",Woodside,NY,"Queens County",11377,US,"City of New York"
711S,,"69 St",,40.746325,-73.896403,,,0,711,40.746186,-73.896466,1,rooftop,68-30,"Roosevelt Ave",Woodside,NY,"Queens County",11377,US,"City of New York"
712,,"Woodside - 61 St",,40.74563,-73.902984,,,1,,40.745499,-73.902987,1,rooftop,61-12,"Roosevelt Ave",Woodside,NY,"Queens County",11377,US,"City of New York"
712N,,"Woodside - 61 St",,40.74563,-73.902984,,,0,712,40.745499,-73.902987,1,rooftop,61-12,"Roosevelt Ave",Woodside,NY,"Queens County",11377,US,"City of New York"
712S,,"Woodside - 61 St",,40.74563,-73.902984,,,0,712,40.745499,-73.902987,1,rooftop,61-12,"Roosevelt Ave",Woodside,NY,"Queens County",11377,US,"City of New York"
713,,"52 St",,40.744149,-73.912549,,,1,,40.744083,-73.912389,1,rooftop,52-2,"Roosevelt Ave",Woodside,NY,"Queens County",11377,US,"City of New York"
713N,,"52 St",,40.744149,-73.912549,,,0,713,40.744083,-73.912389,1,rooftop,52-2,"Roosevelt Ave",Woodside,NY,"Queens County",11377,US,"City of New York"
713S,,"52 St",,40.744149,-73.912549,,,0,713,40.744083,-73.912389,1,rooftop,52-2,"Roosevelt Ave",Woodside,NY,"Queens County",11377,US,"City of New York"
714,,"46 St",,40.743132,-73.918435,,,1,,40.742863,-73.918575,1,rooftop,46-2,"Queens Blvd",Woodside,NY,"Queens County",11377,US,"City of New York"
714N,,"46 St",,40.743132,-73.918435,,,0,714,40.742863,-73.918575,1,rooftop,46-2,"Queens Blvd",Woodside,NY,"Queens County",11377,US,"City of New York"
714S,,"46 St",,40.743132,-73.918435,,,0,714,40.742863,-73.918575,1,rooftop,46-2,"Queens Blvd",Woodside,NY,"Queens County",11377,US,"City of New York"
715,,"40 St",,40.743781,-73.924016,,,1,,40.744068,-73.923986,1,rooftop,40-5,"Queens Blvd",Sunnyside,NY,"Queens County",11104,US,"City of New York"
715N,,"40 St",,40.743781,-73.924016,,,0,715,40.744068,-73.923986,1,rooftop,40-5,"Queens Blvd",Sunnyside,NY,"Queens County",11104,US,"City of New York"
715S,,"40 St",,40.743781,-73.924016,,,0,715,40.744068,-73.923986,1,rooftop,40-5,"Queens Blvd",Sunnyside,NY,"Queens County",11104,US,"City of New York"
716,,"33 St",,40.744587,-73.930997,,,1,,40.744312,-73.931116,1,rooftop,33-14,"Queens Blvd","Long Island City",NY,"Queens County",11101,US,"City of New York"
716N,,"33 St",,40.744587,-73.930997,,,0,716,40.744312,-73.931116,1,rooftop,33-14,"Queens Blvd","Long Island City",NY,"Queens County",11101,US,"City of New York"
716S,,"33 St",,40.744587,-73.930997,,,0,716,40.744312,-73.931116,1,rooftop,33-14,"Queens Blvd","Long Island City",NY,"Queens County",11101,US,"City of New York"
718,,"Queensboro Plaza",,40.750582,-73.940202,,,1,,40.75033,-73.940418,1,rooftop,25-6,"Queens Plz S","Long Island City",NY,"Queens County",11101,US,"City of New York"
718N,,"Queensboro Plaza",,40.750582,-73.940202,,,0,718,40.75033,-73.940418,1,rooftop,25-6,"Queens Plz S","Long Island City",NY,"Queens County",11101,US,"City of New York"
718S,,"Queensboro Plaza",,40.750582,-73.940202,,,0,718,40.75033,-73.940418,1,rooftop,25-6,"Queens Plz S","Long Island City",NY,"Queens County",11101,US,"City of New York"
719,,"Court Sq",,40.747023,-73.945264,,,1,,40.747052,-73.945411,1,rooftop,44-78,"23rd St","Long Island City",NY,"Queens County",11101,US,"City of New York"
719N,,"Court Sq",,40.747023,-73.945264,,,0,719,40.747052,-73.945411,1,rooftop,44-78,"23rd St","Long Island City",NY,"Queens County",11101,US,"City of New York"
719S,,"Court Sq",,40.747023,-73.945264,,,0,719,40.747052,-73.945411,1,rooftop,44-78,"23rd St","Long Island City",NY,"Queens County",11101,US,"City of New York"
720,,"Hunters Point Av",,40.742216,-73.948916,,,1,,40.742316,-73.948777,1,rooftop,21-,"49th Ave","Long Island City",NY,"Queens County",11101,US,"City of New York"
720N,,"Hunters Point Av",,40.742216,-73.948916,,,0,720,40.742316,-73.948777,1,rooftop,21-,"49th Ave","Long Island City",NY,"Queens County",11101,US,"City of New York"
720S,,"Hunters Point Av",,40.742216,-73.948916,,,0,720,40.742316,-73.948777,1,rooftop,21-,"49th Ave","Long Island City",NY,"Queens County",11101,US,"City of New York"
721,,"Vernon Blvd - Jackson Av",,40.742626,-73.953581,,,1,,40.742716,-73.953541,1,rooftop,10-9,"50th Ave","Long Island City",NY,"Queens County",11101,US,"City of New York"
721N,,"Vernon Blvd - Jackson Av",,40.742626,-73.953581,,,0,721,40.742716,-73.953541,1,rooftop,10-9,"50th Ave","Long Island City",NY,"Queens County",11101,US,"City of New York"
721S,,"Vernon Blvd - Jackson Av",,40.742626,-73.953581,,,0,721,40.742716,-73.953541,1,rooftop,10-9,"50th Ave","Long Island City",NY,"Queens County",11101,US,"City of New York"
723,,"Grand Central - 42 St",,40.751431,-73.976041,,,1,,40.751653,-73.97615,1,rooftop,109,"E 42nd St","New York",NY,"New York County",10017,US,"City of New York"
723N,,"Grand Central - 42 St",,40.751431,-73.976041,,,0,723,40.751653,-73.97615,1,rooftop,109,"E 42nd St","New York",NY,"New York County",10017,US,"City of New York"
723S,,"Grand Central - 42 St",,40.751431,-73.976041,,,0,723,40.751653,-73.97615,1,rooftop,109,"E 42nd St","New York",NY,"New York County",10017,US,"City of New York"
724,,"5 Av",,40.753821,-73.981963,,,1,,40.753654,-73.981917,1,rooftop,2,"W 42nd St","New York",NY,"New York County",10018,US,"City of New York"
724N,,"5 Av",,40.753821,-73.981963,,,0,724,40.753654,-73.981917,1,rooftop,2,"W 42nd St","New York",NY,"New York County",10018,US,"City of New York"
724S,,"5 Av",,40.753821,-73.981963,,,0,724,40.753654,-73.981917,1,rooftop,2,"W 42nd St","New York",NY,"New York County",10018,US,"City of New York"
725,,"Times Sq - 42 St",,40.755477,-73.987691,,,1,,40.755426,-73.98781,1,rooftop,200,"W 41st St","New York",NY,"New York County",10018,US,"City of New York"
725N,,"Times Sq - 42 St",,40.755477,-73.987691,,,0,725,40.755426,-73.98781,1,rooftop,200,"W 41st St","New York",NY,"New York County",10018,US,"City of New York"
725S,,"Times Sq - 42 St",,40.755477,-73.987691,,,0,725,40.755426,-73.98781,1,rooftop,200,"W 41st St","New York",NY,"New York County",10018,US,"City of New York"
726,,"34 St - 11 Av",,40.755882,-74.001910,,,1,,40.755372,-74.002033,1,rooftop,55,"Hudson Yards","New York",NY,"New York County",10001,US,"City of New York"
726N,,"34 St - 11 Av",,40.755882,-74.001910,,,0,726,40.755372,-74.002033,1,rooftop,55,"Hudson Yards","New York",NY,"New York County",10001,US,"City of New York"
726S,,"34 St - 11 Av",,40.755882,-74.001910,,,0,726,40.755372,-74.002033,1,rooftop,55,"Hudson Yards","New York",NY,"New York County",10001,US,"City of New York"
901,,"Grand Central - 42 St",,40.752769,-73.979189,,,1,,40.752605,-73.97922,1,rooftop,50,"E 42nd St","New York",NY,"New York County",10017,US,"City of New York"
901N,,"Grand Central - 42 St",,40.752769,-73.979189,,,0,901,40.752605,-73.97922,1,rooftop,50,"E 42nd St","New York",NY,"New York County",10017,US,"City of New York"
901S,,"Grand Central - 42 St",,40.752769,-73.979189,,,0,901,40.752605,-73.97922,1,rooftop,50,"E 42nd St","New York",NY,"New York County",10017,US,"City of New York"
902,,"Times Sq - 42 St",,40.755983,-73.986229,,,1,,40.756014,-73.986123,1,rooftop,1478,Broadway,"New York",NY,"New York County",10036,US,"City of New York"
902N,,"Times Sq - 42 St",,40.755983,-73.986229,,,0,902,40.756014,-73.986123,1,rooftop,1478,Broadway,"New York",NY,"New York County",10036,US,"City of New York"
902S,,"Times Sq - 42 St",,40.755983,-73.986229,,,0,902,40.756014,-73.986123,1,rooftop,1478,Broadway,"New York",NY,"New York County",10036,US,"City of New York"
A02,,"Inwood - 207 St",,40.868072,-73.919899,,,1,,40.867865,-73.920074,1,rooftop,4966,Broadway,"New York",NY,"New York County",10034,US,"City of New York"
A02N,,"Inwood - 207 St",,40.868072,-73.919899,,,0,A02,40.867865,-73.920074,1,rooftop,4966,Broadway,"New York",NY,"New York County",10034,US,"City of New York"
A02S,,"Inwood - 207 St",,40.868072,-73.919899,,,0,A02,40.867865,-73.920074,1,rooftop,4966,Broadway,"New York",NY,"New York County",10034,US,"City of New York"
A03,,"Dyckman St",,40.865491,-73.927271,,,1,,40.865438,-73.926963,1,rooftop,217,"Dyckman St","New York",NY,"New York County",10034,US,"City of New York"
A03N,,"Dyckman St",,40.865491,-73.927271,,,0,A03,40.865438,-73.926963,1,rooftop,217,"Dyckman St","New York",NY,"New York County",10034,US,"City of New York"
A03S,,"Dyckman St",,40.865491,-73.927271,,,0,A03,40.865438,-73.926963,1,rooftop,217,"Dyckman St","New York",NY,"New York County",10034,US,"City of New York"
A05,,"190 St",,40.859022,-73.93418,,,1,,40.858247,-73.934561,0.99,rooftop,730,"Ft Washington Ave","New York",NY,"New York County",10040,US,"City of New York"
A05N,,"190 St",,40.859022,-73.93418,,,0,A05,40.858247,-73.934561,0.99,rooftop,730,"Ft Washington Ave","New York",NY,"New York County",10040,US,"City of New York"
A05S,,"190 St",,40.859022,-73.93418,,,0,A05,40.858247,-73.934561,0.99,rooftop,730,"Ft Washington Ave","New York",NY,"New York County",10040,US,"City of New York"
A06,,"181 St",,40.851695,-73.937969,,,1,,40.851715,-73.93813,1,rooftop,481,"Ft Washington Ave","New York",NY,"New York County",10033,US,"City of New York"
A06N,,"181 St",,40.851695,-73.937969,,,0,A06,40.851715,-73.93813,1,rooftop,481,"Ft Washington Ave","New York",NY,"New York County",10033,US,"City of New York"
A06S,,"181 St",,40.851695,-73.937969,,,0,A06,40.851715,-73.93813,1,rooftop,481,"Ft Washington Ave","New York",NY,"New York County",10033,US,"City of New York"
A07,,"175 St",,40.847391,-73.939704,,,1,,40.847411,-73.939867,1,rooftop,359,"Ft Washington Ave","New York",NY,"New York County",10033,US,"City of New York"
A07N,,"175 St",,40.847391,-73.939704,,,0,A07,40.847411,-73.939867,1,rooftop,359,"Ft Washington Ave","New York",NY,"New York County",10033,US,"City of New York"
A07S,,"175 St",,40.847391,-73.939704,,,0,A07,40.847411,-73.939867,1,rooftop,359,"Ft Washington Ave","New York",NY,"New York County",10033,US,"City of New York"
A09,,"168 St",,40.840719,-73.939561,,,1,,40.840536,-73.939405,1,rooftop,1150,"St Nicholas Ave","New York",NY,"New York County",10032,US,"City of New York"
A09N,,"168 St",,40.840719,-73.939561,,,0,A09,40.840536,-73.939405,1,rooftop,1150,"St Nicholas Ave","New York",NY,"New York County",10032,US,"City of New York"
A09S,,"168 St",,40.840719,-73.939561,,,0,A09,40.840536,-73.939405,1,rooftop,1150,"St Nicholas Ave","New York",NY,"New York County",10032,US,"City of New York"
A10,,"163 St - Amsterdam Av",,40.836013,-73.939892,,,1,,40.835936,-73.940126,1,rooftop,1033,"St Nicholas Ave","New York",NY,"New York County",10032,US,"City of New York"
A10N,,"163 St - Amsterdam Av",,40.836013,-73.939892,,,0,A10,40.835936,-73.940126,1,rooftop,1033,"St Nicholas Ave","New York",NY,"New York County",10032,US,"City of New York"
A10S,,"163 St - Amsterdam Av",,40.836013,-73.939892,,,0,A10,40.835936,-73.940126,1,rooftop,1033,"St Nicholas Ave","New York",NY,"New York County",10032,US,"City of New York"
A11,,"155 St",,40.830518,-73.941514,,,1,,40.830696,-73.941638,1,rooftop,889,"St Nicholas Ave","New York",NY,"New York County",10032,US,"City of New York"
A11N,,"155 St",,40.830518,-73.941514,,,0,A11,40.830696,-73.941638,1,rooftop,889,"St Nicholas Ave","New York",NY,"New York County",10032,US,"City of New York"
A11S,,"155 St",,40.830518,-73.941514,,,0,A11,40.830696,-73.941638,1,rooftop,889,"St Nicholas Ave","New York",NY,"New York County",10032,US,"City of New York"
A12,,"145 St",,40.824783,-73.944216,,,1,,40.824935,-73.944321,1,rooftop,723,"St Nicholas Ave","New York",NY,"New York County",10031,US,"City of New York"
A12N,,"145 St",,40.824783,-73.944216,,,0,A12,40.824935,-73.944321,1,rooftop,723,"St Nicholas Ave","New York",NY,"New York County",10031,US,"City of New York"
A12S,,"145 St",,40.824783,-73.944216,,,0,A12,40.824935,-73.944321,1,rooftop,723,"St Nicholas Ave","New York",NY,"New York County",10031,US,"City of New York"
A14,,"135 St",,40.817894,-73.947649,,,1,,40.817798,-73.947232,1,rooftop,26,"Edgecombe Ave","New York",NY,"New York County",10030,US,"City of New York"
A14N,,"135 St",,40.817894,-73.947649,,,0,A14,40.817798,-73.947232,1,rooftop,26,"Edgecombe Ave","New York",NY,"New York County",10030,US,"City of New York"
A14S,,"135 St",,40.817894,-73.947649,,,0,A14,40.817798,-73.947232,1,rooftop,26,"Edgecombe Ave","New York",NY,"New York County",10030,US,"City of New York"
A15,,"125 St",,40.811109,-73.952343,,,1,,40.811053,-73.952157,1,rooftop,316,"St Nicholas Ave","New York",NY,"New York County",10027,US,"City of New York"
A15N,,"125 St",,40.811109,-73.952343,,,0,A15,40.811053,-73.952157,1,rooftop,316,"St Nicholas Ave","New York",NY,"New York County",10027,US,"City of New York"
A15S,,"125 St",,40.811109,-73.952343,,,0,A15,40.811053,-73.952157,1,rooftop,316,"St Nicholas Ave","New York",NY,"New York County",10027,US,"City of New York"
A16,,"116 St",,40.805085,-73.954882,,,1,,40.804926,-73.954775,1,rooftop,2168,"Frederick Douglass Blvd","New York",NY,"New York County",10026,US,"City of New York"
A16N,,"116 St",,40.805085,-73.954882,,,0,A16,40.804926,-73.954775,1,rooftop,2168,"Frederick Douglass Blvd","New York",NY,"New York County",10026,US,"City of New York"
A16S,,"116 St",,40.805085,-73.954882,,,0,A16,40.804926,-73.954775,1,rooftop,2168,"Frederick Douglass Blvd","New York",NY,"New York County",10026,US,"City of New York"
A17,,"Cathedral Pkwy (110 St)",,40.800603,-73.958161,,,1,,40.800983,-73.958357,1,rooftop,301,"Cathedral Pkwy","New York",NY,"New York County",10026,US,"City of New York"
A17N,,"Cathedral Pkwy (110 St)",,40.800603,-73.958161,,,0,A17,40.800983,-73.958357,1,rooftop,301,"Cathedral Pkwy","New York",NY,"New York County",10026,US,"City of New York"
A17S,,"Cathedral Pkwy (110 St)",,40.800603,-73.958161,,,0,A17,40.800983,-73.958357,1,rooftop,301,"Cathedral Pkwy","New York",NY,"New York County",10026,US,"City of New York"
A18,,"103 St",,40.796092,-73.961454,,,1,,40.79608,-73.961686,1,rooftop,425,"Central Park W","New York",NY,"New York County",10025,US,"City of New York"
A18N,,"103 St",,40.796092,-73.961454,,,0,A18,40.79608,-73.961686,1,rooftop,425,"Central Park W","New York",NY,"New York County",10025,US,"City of New York"
A18S,,"103 St",,40.796092,-73.961454,,,0,A18,40.79608,-73.961686,1,rooftop,425,"Central Park W","New York",NY,"New York County",10025,US,"City of New York"
A19,,"96 St",,40.791642,-73.964696,,,1,,40.791633,-73.965025,1,rooftop,2,"W 96th St","New York",NY,"New York County",10025,US,"City of New York"
